"web-scraper-order","name_ja","company_games","company_description","company_descr_country","company_descr_city","url","top_level_domain","tld_country","link_geoip"
,"フューパック",,,,,"http://www.fupac.co.jp/","jp","Japan","JP"
,"スティング",,,,,"http://www.sting.co.jp/","jp","Japan","JP"
,"シムス",,,,,"http://www.sims.co.jp/","jp","Japan","JP"
,"TOPCAT",,,,,"http://www.topcat.tc/","tc","Turks and Caicos Islands","N/A"
,"アートスケープ",,,,,"http://www.artscape.co.jp/","jp","Japan","N/A"
,"マシス",,,,,"http://www.masys.co.jp/","jp","Japan","JP"
,"ArionDigitalSupport名古屋",,,,,"http://member.nifty.ne.jp/ADSN/index.html","jp","Japan","JP"
,"EMU",,,,,"http://www.hf-emu.net/","net",,"N/A"
,"マイクロキャビン",,,,,"http://www.microcabin.co.jp/","jp","Japan","JP"
,"ゲーム・アニメのシナリオ　エッジワークス",,,,,"http://www.edge-works.co.jp","jp","Japan","JP"
,"テクノソフト",,,,,"http://www.tecnosoft.com/","com",,"JP"
,"季節の日",,,,,"http://www.amigo.ne.jp/~okumura/index.html","jp","Japan","JP"
,"ゴンドラ",,,,,"http://home.catv.ne.jp/dd/gondla/main.html","jp","Japan","JP"
,"アリカ",,,,,"http://www.arika.co.jp/","jp","Japan","JP"
,"たき工房",,,,,"http://www.taki.co.jp/","jp","Japan","JP"
,"ギルガメッシュ戦記",,,,,"http://www3.big.or.jp/~wanpaku/FFXI/","jp","Japan","JP"
,"スタジオメビウス",,,,,"http://www.studio-mebius.co.jp/","jp","Japan","N/A"
,"アフェクト",,,,,"http://www.affect.co.jp/","jp","Japan","JP"
,"サイク",,,,,"http://www.cyc-soft.co.jp/","jp","Japan","N/A"
,"サイオ",,,,,"http://www.scio.co.jp/","jp","Japan","JP"
,"EXCEED THE LIMIT!!",,,,,"http://plaza.rakuten.co.jp/exceedlimit/","jp","Japan","JP"
,"ウィンキーソフト",,,,,"http://www.winky.co.jp/","jp","Japan","N/A"
,"HSPセンター",,,,,"http://www.hspcenter.com/","com",,"JP"
,"ドリームキューブ",,,,,"http://www.dreamcube.com/","com",,"US"
,"アボガドパワーズ",,,,,"http://www.scarecrow.co.jp/","jp","Japan","JP"
,"GEMEINSCHAFT OFFICIAL WEB SITE",,,,,"http://www.gemeinschaft.jp/","jp","Japan","N/A"
,"すきやきのゲームアルゴリズムとゲームプログラミング",,,,,"http://www.c3.club.kyutech.ac.jp/~sukiyaki/","jp","Japan","N/A"
,"セレン",,,,,"http://www.selen.ag/","ag","Antigua and Barbuda","N/A"
,"オフィスジーン",,,,,"http://www.jean.co.jp/","jp","Japan","JP"
,"ぱじゃまソフト",,,,,"http://www.pajamas.ne.jp/","jp","Japan","JP"
,"Britannia　観光案内所",,,,,"http://member.nifty.ne.jp/kamurai/","jp","Japan","JP"
,"カルチャーブレーン",,,,,"http://www.culturebrain.co.jp/","jp","Japan","JP"
,"ねこねこソフト",,,,,"http://www.din.or.jp/~nekoneko/","jp","Japan","JP"
,"し～くえんす",,,,,"http://www.aquarium-soft.com/sequence/","com",,"SE"
,"無料のゲーム屋さん『ふりーむ！』",,,,,"http://www.freem.ne.jp/","jp","Japan","JP"
,"ザウス",,,,,"http://www.xuse.co.jp/","jp","Japan","JP"
,"ポノス",,,,,"http://www.ponos.co.jp/","jp","Japan","JP"
,"エイムス",,,,,"http://www.ams-net.co.jp/","jp","Japan","N/A"
,"____学園三国志ファンページ____",,,,,"http://s1.kcn-tv.ne.jp/users/syo/gaku3fan/index.html","jp","Japan","JP"
,"無料オンラインRPG「Infinity」",,,,,"http://air.ath.cx/~infinity/pc/","cx","Christmas Island","N/A"
,"スマートシステム",,,,,"http://www.st.rim.or.jp/~smart/","jp","Japan","JP"
,"サイバーフロント",,,,,"http://www.cyberfront.co.jp/","jp","Japan","JP"
,"Fishcafe",,,,,"http://fishcafe.suki.gr.jp/","jp","Japan","N/A"
,"エイチアイ",,,,,"http://www.hicorp.co.jp/","jp","Japan","JP"
,"アクアウェイブ",,,,,"http://www.aquawave.co.jp/","jp","Japan","N/A"
,"マグノリア",,,,,"http://www.magnolia.co.jp/","jp","Japan","JP"
,"MAGURO ONLINE",,,,,"http://www2s.biglobe.ne.jp/~maekawa/index.htm","jp","Japan","JP"
,"StudioGIW（スタジオギウ）",,,,,"http://www.page.sannet.ne.jp/m-sky/game/","jp","Japan","JP"
,"オーバーワークス",,,,,"http://www.o-works.co.jp/","jp","Japan","JP"
,"Charming Square Garden",,,,,"http://www.os.rim.or.jp/~charm/","jp","Japan","JP"
,"旧ジャレコ（ＰＣＣＷ）",,,,,"http://www.jaleco.co.jp/","jp","Japan","N/A"
,"KANON系サーチエンジン　うぐぅ",,,,,"http://member.nifty.ne.jp/ugoo/","jp","Japan","JP"
,"灯～ともしび～",,,,,"http://www.tomoshibi.net/","net",,"JP"
,"東亜プランの社長『ポエム五十嵐』",,,,,"http://www.tcup5.com/514/manchan.html","com",,"JP"
,"MASTER LOM",,,,,"http://hc7.seikyou.ne.jp/home/master-lom/","jp","Japan","JP"
,"プロダクションＩＧ",,,,,"http://www.production-ig.co.jp/","jp","Japan","JP"
,"チュンソフト",,,,,"http://www.chunsoft.co.jp/","jp","Japan","JP"
,"受メロサイト",,,,,"http://www.ukemero.com/","com",,"SC"
,"ジャスト",,,,,"http://www.cyborg.ne.jp/~jast/","jp","Japan","JP"
,"イマジニア",,,,,"http://www.imagineer.co.jp/","jp","Japan","JP"
,"Blizzard Entertainment",,,,,"http://www.blizzard.com/","com",,"IE"
,"シグナルトーク・コーポレーション",,,,,"http://www.signaltalk.com/","com",,"JP"
,"ウィッチ",,,,,"http://www.witch.gr.jp/","jp","Japan","N/A"
,"パリティビット",,,,,"http://www.paritybit.co.jp/","jp","Japan","JP"
,"ぷちゆ～み",,,,,"http://www.ume.gr.jp/petit/","jp","Japan","JP"
,"ネメシス",,,,,"http://www.nemesys.co.jp/","jp","Japan","JP"
,"ギャルゲドットコム",,,,,"http://www.galge.com/","com",,"N/A"
,"ユナイテッド・ゲーム・アーティスツ",,,,,"http://www.u-ga.com/","com",,"JP"
,"ピンクパイナップル",,,,,"http://www.pinkpineapple.co.jp/","jp","Japan","JP"
,"株式会社テクノブレインホームページ",,,,,"http://www.technobrain.com/","com",,"JP"
,"リズミックス",,,,,"http://www.rythmics.co.jp/","jp","Japan","N/A"
,"私のおもちゃ箱",,,,,"http://www005.upp.so-net.ne.jp/h-masuda/index.html","jp","Japan","JP"
,"ユービーアイソフト",,,,,"http://www.ubisoft.co.jp/","jp","Japan","CA"
,"ＫＴファクトリー",,,,,"http://www.ktfactory.co.jp/","jp","Japan","JP"
,"ドールハウス",,,,,"http://www.dollhouse.co.jp/","jp","Japan","N/A"
,"ANIM",,,,,"http://www.sis.iowave.co.jp/crowd/index.html","jp","Japan","N/A"
,"アンバランス",,,,,"http://www.unbalance.co.jp/","jp","Japan","JP"
,"アルファ・システム",,,,,"http://www.alfasystem.net/","net",,"JP"
,"完全攻略ナビ",,,,,"http://majingai.com/gide/navi/navi.cgi","com",,"N/A"
,"DENSI 2!",,,,,"http://www.realdigital.co.jp/densi2/index.html","jp","Japan","N/A"
,"Ｋ・Ｍ・Ｒ＊ＫＡＭＩＹーＭａｋｅｓ－Ｒｅｖｏｌｕｔｉｏｎ！＊",,,,,"http://www.geocities.co.jp/Playtown/2220/","jp","Japan","JP"
,"株式会社SNKプレイモア",,,,,"http://www.snkplaymore.co.jp/","jp","Japan","JP"
,"アウトブレイク",,,,,"http://www.outbreak.co.jp/","jp","Japan","N/A"
,"エレクトロズー",,,,,"http://home.att.ne.jp/red/ez/","jp","Japan","JP"
,"knight",,,,,"http://www.stjp.com/knight/","com",,"US"
,"ヒットメーカー",,,,,"http://www.hitmaker.co.jp/home.html","jp","Japan","N/A"
,"ギャルゲドットコム",,,,,"http://www.galge.com/","com",,"N/A"
,"デジアニメ・コーポレーション",,,,,"http://www.digianime.co.jp/","jp","Japan","JP"
,"シーズウェア",,,,,"http://www.csware.co.jp/","jp","Japan","N/A"
,"デービーソフト",,,,,"http://www.db-soft.co.jp/","jp","Japan","N/A"
,"ｆｏｒ",,,,,"http://www.kiwi-us.com/~for/","com",,"JP"
,"ウエーブマスター",,,,,"http://www.wave-master.com/","com",,"JP"
,"マトリックス",,,,,"http://www.lares.dti.ne.jp/~matrix/index.html","jp","Japan","JP"
,"ミンク",,,,,"http://www.mink.co.jp/","jp","Japan","JP"
,"戯画",,,,,"http://www.web-giga.com/","com",,"JP"
,"サラマンダー・ファクトリー",,,,,"http://www.salamander.co.jp/","jp","Japan","JP"
,"渡辺製作所",,,,,"http://www2s.biglobe.ne.jp/~k_wata/","jp","Japan","JP"
,"ニトロプラス",,,,,"http://www.nitroplus.net/","net",,"JP"
,"コーエー",,,,,"http://www.koei.co.jp/","jp","Japan","JP"
,"日本クリエイト",,,,,"http://www.nihon-create.co.jp/","jp","Japan","JP"
,"季節の日",,,,,"http://www.amigo.ne.jp/~okumura/index.html","jp","Japan","JP"
,"GEMEINSCHAFT OFFICIAL WEB SITE",,,,,"http://www.gemeinschaft.jp/","jp","Japan","N/A"
,"HiRoBA",,,,,"http://www.blk.mmtr.or.jp/~hi-ro/","jp","Japan","JP"
,"アボガドパワーズ",,,,,"http://www.scarecrow.co.jp/","jp","Japan","JP"
,"日本囲碁ソフト",,,,,"http://www.igosoft.co.jp/","jp","Japan","JP"
,"サイバーワークス",,,,,"http://www.cyberworks.co.jp/","jp","Japan","JP"
,"セグエ　ラボラトリー",,,,,"http://www.segue-lab.co.jp/","jp","Japan","N/A"
,"アイデアファクトリー",,,,,"http://www.ideaf.co.jp/","jp","Japan","JP"
,"バーサーカー",,,,,"http://www.berserker.co.jp/","jp","Japan","N/A"
,"たぬきちの部屋",,,,,"http://www1.odn.ne.jp/~aab98600/","jp","Japan","JP"
,"パンドラボックス",,,,,"http://www.pandorabox.co.jp/","jp","Japan","JP"
,"リネージュ記者クラブ",,,,,"http://kisha.ath.cx/","cx","Christmas Island","N/A"
,"モバイル２１",,,,,"http://www.mobile21.co.jp/","jp","Japan","N/A"
,"バンダイ",,,,,"http://www.bandai.co.jp/","jp","Japan","JP"
,"アクティブ",,,,,"http://www.active-soft.jp/","jp","Japan","N/A"
,"無料のゲーム屋さん『ふりーむ！』",,,,,"http://www.freem.ne.jp/","jp","Japan","JP"
,"株式会社ウインズ",,,,,"http://www.winds-net.co.jp","jp","Japan","JP"
,"リネージュ２ The 攻略",,,,,"http://line2.daa.jp/","jp","Japan","JP"
,"[ExLove-3D OnlineGame]バーチャル出会いの広場",,,,,"http://www.exlove.co.jp","jp","Japan","N/A"
,"ピー・ソフトハウス",,,,,"http://www.psoft.co.jp/","jp","Japan","JP"
,"プログレス",,,,,"http://www.pg-net.co.jp/~progress/index.html","jp","Japan","JP"
,"おサル講座",,,,,"http://www.netsphere.jp/dxinfo/","jp","Japan","JP"
,"ロボット",,,,,"http://www.robot.co.jp/","jp","Japan","JP"
,"ラ・コル",,,,,"http://www.people.or.jp/~moegi/","jp","Japan","JP"
,"サクセス",,,,,"http://www.success-corp.co.jp/","jp","Japan","JP"
,"フォグ",,,,,"http://www.fog.co.jp/","jp","Japan","N/A"
,"イー・ステーション",,,,,"http://www.e-station.ne.jp/","jp","Japan","JP"
,"ディープスペース",,,,,"http://deepspace.scei.co.jp/","jp","Japan","N/A"
,"ケイブ",,,,,"http://www.cave.co.jp/","jp","Japan","JP"
,"タクティクス",,,,,"http://www.tactics.co.jp/","jp","Japan","JP"
,"フレイム",,,,,"http://www.remus.dti.ne.jp/~flame/","jp","Japan","JP"
,"アンフィニ",,,,,"http://enfini.product.co.jp/","jp","Japan","N/A"
,"トミー",,,,,"http://www.tomy.co.jp/","jp","Japan","JP"
,"日本ビクター",,,,,"http://www.jvc-victor.co.jp/","jp","Japan","JP"
,"GEMEINSCHAFT OFFICIAL WEB SITE",,,,,"http://www.gemeinschaft.jp/","jp","Japan","N/A"
,"シラコヤ",,,,,"http://www.d2.dion.ne.jp/~sanza/top.html","jp","Japan","JP"
,"創作プログラミングの館",,,,,"http://lcl.web5.jp/prog/","jp","Japan","JP"
,"ザウス",,,,,"http://www.xuse.co.jp/","jp","Japan","JP"
,"レックス",,,,,"http://rex.product.co.jp/","jp","Japan","N/A"
,"空想科学",,,,,"http://www.kuusou.co.jp/","jp","Japan","JP"
,"タイトー",,,,,"http://www.taito.co.jp/","jp","Japan","JP"
,"リネージュ攻略通信",,,,,"http://www6.plala.or.jp/mk2/game/line/","jp","Japan","JP"
,"キャメロット",,,,,"http://www.camelot-soft.com/","com",,"US"
,"Ｔｏｒｏ’Ｓ　ＨｏＭｅ　ＰａＧｅ",,,,,"http://www1.mahoroba.ne.jp/~toro/","jp","Japan","JP"
,"POCHOMUKIN",,,,,"http://www1.ocn.ne.jp/~furudori/","jp","Japan","N/A"
,"ドールハウス",,,,,"http://www.dollhouse.co.jp/","jp","Japan","N/A"
,"アクアウェイブ",,,,,"http://www.aquawave.co.jp/","jp","Japan","N/A"
,"サイク",,,,,"http://www.cyc-soft.co.jp/","jp","Japan","N/A"
,"システムロゼ",,,,,"http://www.rose.gr.jp/","jp","Japan","N/A"
,"アイル",,,,,"http://www.ail-soft.com/","com",,"JP"
,"エレメント",,,,,"http://www.escude.co.jp/","jp","Japan","JP"
,"ディスカバリー",,,,,"http://discovery-team.com/","com",,"N/A"
,"ディーエルサイトコム",,,,,"http://www.dlsite.com/","com",,"US"
,"マイクロビジョン",,,,,"http://www.microvision.co.jp/","jp","Japan","JP"
,"ネットビレッジ",,,,,"http://eveonline.netvillage.ne.jp/","jp","Japan","N/A"
,"バイオックス",,,,,"http://www.biox.co.jp/","jp","Japan","N/A"
,"イリュージョン",,,,,"http://www.illusion.co.jp/","jp","Japan","JP"
,"ウエストン",,,,,"http://www.westone.co.jp/","jp","Japan","JP"
,"Colors",,,,,"http://www.hue.co.jp/colors/","jp","Japan","N/A"
,"セタ",,,,,"http://www.seta.co.jp/","jp","Japan","N/A"
,"ビジュアルアーツ",,,,,"http://visualarts.product.co.jp/","jp","Japan","JP"
,"Light",,,,,"http://www.light.gr.jp/","jp","Japan","JP"
,"ゲームリサイクルGAME77",,,,,"http://www.game77.jp/","jp","Japan","US"
,"ナウプロダクション",,,,,"http://www.nowpro.co.jp/","jp","Japan","JP"
,"リネージュオンライン",,,,,"http://www1.lineageonline.jp/top/index.shtml","jp","Japan","JP"
,"魔法株式会社",,,,,"http://www.mahou.co.jp/","jp","Japan","JP"
,"アクトレス",,,,,"http://www.actress.ne.jp/","jp","Japan","JP"
,"ＣＲＯＷＤ",,,,,"http://www.lares.dti.ne.jp/~crowd/","jp","Japan","JP"
,"レックス",,,,,"http://rex.product.co.jp/","jp","Japan","N/A"
,"サクラ大戦関連ＨＰ検索機「けんさくくん」",,,,,"http://www.sam.hi-ho.ne.jp/edo-qn/","jp","Japan","JP"
,"びーにゃん",,,,,"http://www.r18game.com/beenyan/","com",,"JP"
,"日本物産",,,,,"http://www.nichibutsu.co.jp/","jp","Japan","N/A"
,"すきやきのゲームアルゴリズムとゲームプログラミング",,,,,"http://www.c3.club.kyutech.ac.jp/~sukiyaki/","jp","Japan","N/A"
,"ケムコ",,,,,"http://www.kemco-games.com/","com",,"JP"
,"ＥＺＯ－ＮＩＣＫ　ＯＦＦＩＣＩＡＬ　ＷＥＢ　ＳＩＴＥ",,,,,"http://www.ezonick.com/","com",,"N/A"
,"カプコン",,,,,"http://www.capcom.co.jp/","jp","Japan","JP"
,"林組",,,,,"http://www.oresama.co.jp/","jp","Japan","N/A"
,"3D Realms",,,,,"http://www.3drealms.com/","com",,"N/A"
,"ゼウス",,,,,"http://www.zeus.gr.jp/","jp","Japan","N/A"
,"イージーオー",,,,,"http://ego.product.co.jp/","jp","Japan","JP"
,"Ｂｉｏ　１００％",,,,,"http://www.bio100.co.jp/","jp","Japan","N/A"
,"日本テレネット",,,,,"http://www.telenet.co.jp/games/","jp","Japan","JP"
,"POCHOMUKIN",,,,,"http://www1.ocn.ne.jp/~furudori/","jp","Japan","N/A"
,"ライズ",,,,,"http://www.cosmos.co.jp/rise/","jp","Japan","N/A"
,"アイキ",,,,,"http://www.aiky.net/","net",,"US"
,"ナムコ",,,,,"http://www.namco.co.jp/","jp","Japan","JP"
,"キングレコード",,,,,"http://www.kingrecords.co.jp/","jp","Japan","JP"
,"DOIchan!'s Home Stadium",,,,,"http://www.bigfoot.com/~doichan/","com",,"US"
,"DALL",,,,,"http://www.dall.co.jp/","jp","Japan","N/A"
,"StudioGIW（スタジオギウ）",,,,,"http://www.page.sannet.ne.jp/m-sky/game/","jp","Japan","JP"
,"Ｈｏｏｋ",,,,,"http://www.ting.co.jp/hook/","jp","Japan","N/A"
,"Pastime",,,,,"http://www.pastime.ne.jp/","jp","Japan","JP"
,"デルファイア",,,,,"http://izariuo.s12.xrea.com/","com",,"JP"
,"ｊｉｔｔａ's smith",,,,,"http://www.aurora.dti.ne.jp/%257Ejitta/","jp","Japan","JP"
,"ＳＯＦＴＭＡＸ",,,,,"http://www.softmax.co.kr/","kr","South Korea","N/A"
,"角川書店",,,,,"http://www.kadokawa.co.jp/","jp","Japan","JP"
,"ニュー",,,,,"http://www.new.co.jp/","jp","Japan","JP"
,"ゲーム音楽制作　有限会社ノイジークローク",,,,,"http://www.noisycroak.co.jp/","jp","Japan","JP"
,"ミンク",,,,,"http://www.mink.co.jp/","jp","Japan","JP"
,"灯～ともしび～",,,,,"http://www.tomoshibi.net/","net",,"JP"
,"ソニーコンピュータエンタテイメント",,,,,"http://www.scei.co.jp/","jp","Japan","JP"
,"テリオス",,,,,"http://www.terios.net/","net",,"AU"
,"ジュピター",,,,,"http://www.jupiter.co.jp/","jp","Japan","JP"
,"OWN RAGNAROK",,,,,"http://yokaichi.com/ro/","com",,"JP"
,"レイアップ",,,,,"http://www.layup.co.jp/","jp","Japan","JP"
,"クルマレテル",,,,,"http://kur-mar-ter.product.co.jp/","jp","Japan","JP"
,"MASTER LOM",,,,,"http://hc7.seikyou.ne.jp/home/master-lom/","jp","Japan","JP"
,"メディアクリエイト",,,,,"http://www.m-create.com/","com",,"JP"
,"アクアプラス・リーフ",,,,,"http://www.aquaplus.co.jp/","jp","Japan","JP"
,"マーズ",,,,,"http://www.linda3.co.jp/","jp","Japan","N/A"
,"アテナ",,,,,"http://www.athena-game.co.jp/","jp","Japan","N/A"
,"オルカプロダクション",,,,,"http://www.orca.co.jp/index.html","jp","Japan","JP"
,"辰巳電子工業（株）",,,,,"http://www02.so-net.ne.jp/~tatsumi/game/index.htm","jp","Japan","N/A"
,"天津堂",,,,,"http://www.softpal.co.jp/tenshindo/index.html","jp","Japan","JP"
,"アイボリー",,,,,"http://www.ivory.co.jp/","jp","Japan","JP"
,"メカニック・アームズ",,,,,"http://www.lares.dti.ne.jp/~marms/","jp","Japan","JP"
,"ケージ",,,,,"http://www.runesoft.co.jp/cage/","jp","Japan","N/A"
,"システム　サコム",,,,,"http://www.sacom.co.jp/","jp","Japan","JP"
,"Lineage ビーグル情報館",,,,,"http://www.hibiki.org/lineage/","org",,"JP"
,"ボーステック",,,,,"http://www.bothtec.co.jp/","jp","Japan","N/A"
,"エンジェルスマイル",,,,,"http://www.cd-bros.co.jp/coolcrew/","jp","Japan","N/A"
,"ぱじゃまソフト",,,,,"http://www.pajamas.ne.jp/","jp","Japan","JP"
,"ハドソン",,,,,"http://www.hudson.co.jp/","jp","Japan","JP"
,"ルネ",,,,,"http://www.marigold.co.jp/lune/","jp","Japan","JP"
,"電脳映像製作所",,,,,"http://www.osk.3web.ne.jp/~denn/","jp","Japan","JP"
,"スタジオオックス",,,,,"http://www.stox.co.jp/","jp","Japan","N/A"
,"ヴィジット",,,,,"http://www.visit.co.jp/","jp","Japan","JP"
,"すたじおみりす",,,,,"http://studio-miris.com/","com",,"AU"
,"美蕾",,,,,"http://www.mirai-soft.com/","com",,"JP"
,"ＡＱな世界",,,,,"http://www03.u-page.so-net.ne.jp/zb3/ohm163/www03.u-page.so-net.ne.jp/","jp","Japan","N/A"
,"PokeGame",,,,,"http://pokegame.cool.ne.jp/","jp","Japan","N/A"
,"ベック",,,,,"http://www.bec.co.jp/","jp","Japan","N/A"
,"携帯アプリ開発のエボルブ",,,,,"http://evolve.ne.jp/app-asp/","jp","Japan","JP"
,"GA・I・A",,,,,"http://gaia.direct.ne.jp/%20","jp","Japan","JP"
,"ソニックパワード",,,,,"http://www.sonicpowered.co.jp/","jp","Japan","JP"
,"クルマレテル",,,,,"http://kur-mar-ter.product.co.jp/","jp","Japan","JP"
,"ワッフル",,,,,"http://www.wattle.co.jp/","jp","Japan","N/A"
,"アイジーエス",,,,,"http://home.igs.co.jp/games/","jp","Japan","N/A"
,"スタジオとうふ",,,,,"http://f34.aaa.livedoor.jp/~tofuis/","jp","Japan","JP"
,"Ragnarok Library",,,,,"http://ro-poring.hp.infoseek.co.jp/","jp","Japan","JP"
,"林組",,,,,"http://www.oresama.co.jp/","jp","Japan","N/A"
,"卯月の図書館",,,,,"http://www.ne.jp/asahi/uzuki/library/index.html","jp","Japan","JP"
,"Piaキャロット横浜店",,,,,"http://www2s.biglobe.ne.jp/~shiroh/","jp","Japan","JP"
,"エレクトロニック・アーツ・スクエア",,,,,"http://www.japan.ea.com/","com",,"JP"
,"ラグナロックオンライン",,,,,"http://www.ragnarokonline.jp/","jp","Japan","JP"
,"オールスフィア",,,,,"http://www.all-sphere.net/","net",,"IT"
,"マイクロマウス",,,,,"http://www.micromouse.co.jp/","jp","Japan","N/A"
,"ＮＯＩＺＥ",,,,,"http://www.kiwi-us.com/~noise/","com",,"JP"
,"ディスカバリー",,,,,"http://discovery-team.com/","com",,"N/A"
,"ギャルゲドットコム",,,,,"http://www.galge.com/","com",,"N/A"
,"リセアン",,,,,"http://www.lyceen.com/","com",,"DE"
,"バンダイビジュアル",,,,,"http://emotion.bandai.co.jp/","jp","Japan","JP"
,"Ｆａｎｇ ＆ Ｆａｃｔｏｒ",,,,,"http://www.optltd.co.jp/","jp","Japan","N/A"
,"スタジオ・パンドラ",,,,,"http://www.stpandora.co.jp/","jp","Japan","JP"
,"イメージクラブ",,,,,"http://www.phoenix-c.or.jp/arkham/i-club/","jp","Japan","JP"
,"DENSI 2!",,,,,"http://www.realdigital.co.jp/densi2/index.html","jp","Japan","N/A"
,"EOLITH",,,,,"http://www.eolith.co.kr/","kr","South Korea","N/A"
,"悠紀エンタープライズ",,,,,"http://www.yuki-web.co.jp/","jp","Japan","N/A"
,"マスターピース",,,,,"http://www.masterpiece.co.jp/","jp","Japan","JP"
,"キットピーク",,,,,"http://www.kittpeak.co.jp/","jp","Japan","JP"
,"Javaでゲーム作りますが何か？",,,,,"http://javagame.main.jp/","jp","Japan","N/A"
,"レイフォース",,,,,"http://rayforce.nsrf.co.jp/","jp","Japan","N/A"
,"クラフトワーク",,,,,"http://craftwork.product.co.jp/","jp","Japan","JP"
,"セガロッソ",,,,,"http://www.segarosso.com/","com",,"JP"
,"ジェネックス",,,,,"http://www.generation-x.co.jp/","jp","Japan","N/A"
,"イメージワークス",,,,,"http://www.imageworks.co.jp/","jp","Japan","JP"
,"アリスブルー",,,,,"http://www.alicesoft.co.jp/boys/","jp","Japan","JP"
,"ハル研究所",,,,,"http://www.hallab.co.jp/","jp","Japan","JP"
,"ねんごろソフト",,,,,"http://www.nengollo.com/","com",,"JP"
,"ゼウス",,,,,"http://www.zeus.gr.jp/index.html","jp","Japan","N/A"
,"ニッコー電子",,,,,"http://www.ceres.dti.ne.jp/~nikko/","jp","Japan","JP"
,"ゲットアイン",,,,,"http://www.get-ain.co.jp/","jp","Japan","N/A"
,"ズーム",,,,,"http://www.zoom-inc.co.jp/","jp","Japan","JP"
,"トラヴュランス",,,,,"http://trb.cd-bros.co.jp/","jp","Japan","N/A"
,"彩-REAL",,,,,"http://www.geocities.co.jp/Playtown-Bingo/4065/index.html","jp","Japan","JP"
,"ブラウニー",,,,,"http://www.brownie.co.jp/","jp","Japan","N/A"
,"ＥＺＯ－ＮＩＣＫ　ＯＦＦＩＣＩＡＬ　ＷＥＢ　ＳＩＴＥ",,,,,"http://www.ezonick.com/","com",,"N/A"
,"ともパラ",,,,,"http://www3.to/tomopara/","to","Tonga","JP"
,"ソフパル",,,,,"http://www.softpal.co.jp/","jp","Japan","JP"
,"ソシエッタ代官山",,,,,"http://www.societa.co.jp/","jp","Japan","N/A"
,"プロファイア",,,,,"http://www.profire.co.jp/","jp","Japan","JP"
,"ＥＺＯ－ＮＩＣＫ　ＯＦＦＩＣＩＡＬ　ＷＥＢ　ＳＩＴＥ",,,,,"http://www.ezonick.com/","com",,"N/A"
,"Light",,,,,"http://www.light.gr.jp/","jp","Japan","JP"
,"ファルコン",,,,,"http://www.falconkk.co.jp/","jp","Japan","JP"
,"テンキー",,,,,"http://www.tenky.co.jp/","jp","Japan","JP"
,"ニューロン･エイジ",,,,,"http://www.neuron-age.net/","net",,"N/A"
,"スーパーワープ",,,,,"http://www.warp-jp.com/","com",,"US"
,"音ゲー情報局 sound of game’s information",,,,,"http://okada.press.ne.jp/oto/","jp","Japan","N/A"
,"リネージュの基礎の基礎",,,,,"http://pine.zero.ad.jp/~zag86356/lineage/","jp","Japan","JP"
,"スタンソフトウェア",,,,,"http://www.stan.co.jp/soft/","jp","Japan","JP"
,"スタジオポラリス",,,,,"http://www.polaris.co.jp/","jp","Japan","JP"
,"コナミミュージックオンライン",,,,,"http://www.konami-music.com/","com",,"N/A"
,"有限会社Grand Prix　（グランプリ）",,,,,"http://www.gp-games.com","com",,"DE"
,"ウィンタース",,,,,"http://homepage2.nifty.com/winters/","com",,"JP"
,"Ｔｈｅ　Ｋｏｎｋｏｎ‘Ｚ　ｒｏｏｍ",,,,,"http://www.ons.ne.jp/~ima/Falcomz/index_falcom.htm","jp","Japan","JP"
,"TEAM POPUP",,,,,"http://www.softpal.co.jp/popup/","jp","Japan","JP"
,"メディアワークス",,,,,"http://www.mediaworks.co.jp/","jp","Japan","JP"
,"バジル",,,,,"http://www.basil.co.jp/","jp","Japan","N/A"
,"パスカルのホームページ",,,,,"http://www.pascal.jp/","jp","Japan","JP"
,"4gamer.net",,,,,"http://www.4gamer.net/","net",,"JP"
,"ツェナワークス",,,,,"http://www.zener.co.jp/","jp","Japan","JP"
,"ステージ☆なな",,,,,"http://stage-nana.telnet.or.jp/","jp","Japan","N/A"
,"ＴＯ　ＢＥ",,,,,"http://www.lnp.co.jp/tobe/","jp","Japan","N/A"
,"リネージュオンライン",,,,,"http://www1.lineageonline.jp/top/index.shtml","jp","Japan","JP"
,"ＩＬＡＬＩＡＲＴ",,,,,"http://ilaliart.sourceforge.jp","jp","Japan","JP"
,"[ExLove-3D OnlineGame]バーチャル出会いの広場",,,,,"http://www.exlove.co.jp","jp","Japan","N/A"
,"テリオス",,,,,"http://www.terios.net/","net",,"AU"
,"GEMEINSCHAFT OFFICIAL WEB SITE",,,,,"http://www.gemeinschaft.jp/","jp","Japan","N/A"
,"アミューズメントヴィジョン",,,,,"http://www.amusementvision.com/","com",,"JP"
,"タカラ",,,,,"http://www.takaratoys.co.jp/","jp","Japan","JP"
,"トレジャー",,,,,"http://www.treasure-inc.co.jp/","jp","Japan","JP"
,"エヌ・アイ・シー",,,,,"http://www.nic-j.com/","com",,"US"
,"オメガミコット",,,,,"http://www.omega-micott.co.jp/","jp","Japan","N/A"
,"DALL",,,,,"http://www.dall.co.jp/","jp","Japan","N/A"
,"プライムシステム開発",,,,,"http://www.psd.co.jp/~psdmm/","jp","Japan","JP"
,"ユークス",,,,,"http://www.yukes.co.jp/","jp","Japan","JP"
,"アトリエかぐや",,,,,"http://www.a-kaguya.com/","com",,"JP"
