"web-scraper-order","name_ja","company_games","company_description","address","company_descr_country","company_descr_city","url","top_level_domain","tld_country","link_geoip"
,"ファイブウェイズ"," (DVDPG)　ＬＥＴＨＥＲ　ＭＡＮ<br>",,"〒162-0065　東京都新宿区住吉町1-17　3F　03(5367)4081<br><br>","[]","[]","http://www.five-w.com/","com",,"N/A"
,"ファミリーソフト"," (PS.W98)　あすか１２０％",,"〒178-0063　東京都練馬区東大泉1-27-25　シャローム大泉３０１号　　03(3924)5727","[]","[]","http://www.familysoft.co.jp/","jp","Japan","N/A"
,"Fang＆Factor"," (W98)　依頼人",,"〒400-0034　甲府市宝2-24-7　ハイツエタニティ２１１号　　055(277)3219","[]","[]","http://www.optltd.co.jp/","jp","Japan","N/A"
,"フィールプラス"," (XBOX360)　LOST ODYSSEY",,"〒106-0032　東京都港区六本木4-1-4　第一黒崎ビル６Ｆ","[]","[]","http://www.feelplus.jp/","jp","Japan","JP"
,"フィックス"," (W98)　悪霊学園レイコ",,"〒435-0005　静岡県浜松市安新町158-1　２Ｆ　　053(422)6967","[]","[]","http://www.infonia.ne.jp/~fix/","jp","Japan","JP"
,"風雅システム"," (PS.W98)　アマランス",,"〒939-8191　富山市布市686-8　　0764(29)6791","[]","[]","http://www.toyama-smenet.or.jp/~fuga/","jp","Japan","JP"
,"フェアリーダスト"," (W98)　エスカレーションーHardCoreー<br>",,"〒150-0021　東京都渋谷区恵比寿西1-2-7　UKビル4F　03(3476)0541<br><br>","[]","[]","http://www.creamlemon.net/","net",,"N/A"
,"フェアリーテール"," (W98)　ロマンスは剣の輝き",,"〒169-0075　東京都新宿区高田馬場3-3-3　ＮＩＡビル４Ｆ　　03(3365)6755","[]","[]","http://www.fandc.co.jp/products/prod_fairy.html","jp","Japan","JP"
,"フェザード"," (PS.DC.GB.W98.ETC)　夢☆色いろ",,"〒160-0023　東京都新宿区西新宿6-20-12　第２山口ビル３Ｆ　　03(5381)2551","[]","[]","http://www.feathered.com/","com",,"JP"
,"ｆｏｒ"," (W98)　INNOCENTな天使たち",,"〒167-0023　東京都杉並区上井草3-31-15　石泉ビル３Ｆ","[]","[]","http://www.kiwi-us.com/~for/","com",,"JP"
,"フォース"," (W98)　2nd LOVE",,"〒180-0004　東京都武蔵野市吉祥寺本町1-11-30　ダイアパレス吉祥寺７０３","[]","[]","http://www.din.or.jp/~shift/force/","jp","Japan","JP"
,"フォーティーファイブ"," 　　0422(20)2441 (W98)　たれぱんだといっしょ",,"〒160-0022　東京都新宿区新宿5-1-13　新宿ＭＯＡビル　　03(3350)1541","[]","[]","http://www.xlv.co.jp/","jp","Japan","N/A"
,"フォスター"," (PS,PS2,DC)　久遠の絆　再降臨<br> 神奈川県横浜市港北区新横浜2-17-11アイシスプラザ302　045-470-3397<br><br> (W98)　花の記憶",,"〒130-0012　東京都墨田区太平3-10-5　淡海ビル　　03(3829)0703","[]","[]","http://www.foster.gr.jp/","jp","Japan","JP"
,"ｆｏｒｔｅ"," (W98)　Ethos ～天使の降る場所～<br>",,"〒541-0048　大阪府大阪市中央区瓦町3-3-16　OWLビル瓦町ビル4F<br><br>","[]","[]","http://www2.odn.ne.jp/rage/forte/","jp","Japan","JP"
,"フォレスター"," (W98)　ＥＤＥＮ",,"〒130-0012　東京都墨田区太平3-10-5　淡海ビル５Ｆ　　03(3829)0697","[]","[]","http://www.forester.co.jp/","jp","Japan","JP"
,"<a href=""http://web.archive.org/web/20070224030349/http://www.fps.co.jp/"">富士通パソコンシステムズ</a>"," (PS.W98)　プリズムコート",,"〒215-0004　神奈川県川崎市麻生区万福寺1-2-3　アーシスビル　　044(952)4111","[]","[]","http://www.fps.co.jp/","jp","Japan","N/A"
,"富士通パレックス"," (W98.ETC)　エーベルージュ",,"〒144-8588　東京都大田区新蒲田1-17-25　　03(3730)3270","[]","[]","http://www.fujitsu.co.jp/","jp","Japan","DE"
,"ぷちフェレット"," (W98)　ぽぽたん<br>",,"〒178-0063　東京都練馬区東大泉3-17-1　M.Kステージ2F　03(6933)3951<br><br>","[]","[]","http://www.petitferret.com/","com",,"US"
,"ｈｕｅ"," (W98)　魔法少女アイ２<br>",,"〒164-0013　東京都中野区弥生町2-19-16　中根ビル4F<br><br>","[]","[]","http://www.hue.co.jp/","jp","Japan","N/A"
,"フューチャークリエイツ"," (GBA.PS.PS2.WS.DC.N64)　大好きテディ<br>",,"〒573-1105　大阪府枚方市南楠葉1丁目6-8　プレザントハウス407　072(809)8005<br><br>","[]","[]","http://www.futurecreates.co.jp/","jp","Japan","N/A"
,"フューチャー・パイレーツ"," (W98)　チキチキマシン猛レース",,"〒107-0061　東京都港区北青山3-6-16　佐阿徳ビル８Ｆ　　03(3498)5600","[]","[]","http://www.fpi.co.jp/","jp","Japan","JP"
,"ＰＬＡＹＭ"," (W98)　ＲＥＡＬＩＺＥ<br>",,"〒532-0028　大阪府大阪市淀川区十三元今里1丁目13番12号201<br><br>","[]","[]","http://www.playm.co.jp/","jp","Japan","N/A"
,"フライングシャイン"," (W98)　贖罪の教室",,"〒162-0067　東京都新宿区富久町16-11　武蔵屋スカイビル１０２号室","[]","[]","http://www.flyingshine.co.jp/","jp","Japan","N/A"
,"ブラウニー"," (W98)　ＤＡＷＮ＊ＳＬＡＶＥ",,"〒142-0053　東京都品川区中延2-6-21　ベルハイツ中延１０１　　03(3784)7261","[]","[]","http://www.brownie.co.jp/","jp","Japan","N/A"
,"ブラウニー・ブラウン"," (GB)　マジカルバケーション",,"〒180-0004　東京都武蔵野市吉祥寺本町2-1-10　大和証券ビル６Ｆ　　0422(23)8135","[]","[]","http://www.br2.co.jp/","jp","Japan","N/A"
,"ＰＬ＋ＵＳ"," (W98)　想い出の彼方",,"〒530-0016　大阪市北区中崎2-1-4　日進第３ビル６Ｆ　　06(6485)0124","[]","[]","http://www.pl-us.com/","com",,"US"
,"プラチナれーべる"," (W98)　プライマリー",,"〒556-0005　大阪市浪速区日本橋5-14-20　越前ビル　　06(6644)6470","[]","[]","http://www.softpal.co.jp/platinum/index.html","jp","Japan","JP"
,"ブラックパッケージ"," (W98)　い・け・な・い　お仕事<br>",,"〒130-0026　東京都墨田区両国1-2-5　両国パークハウス401<br><br>","[]","[]","http://www.blackpackage.co.jp/","jp","Japan","N/A"
,"ＢＬＡＣＫ　ＲＡＩＮＢＯＷ"," (W98)　Ｆｒｏｍ　Ｍ<br>",,"〒169-0075　東京都新宿区高田馬場4-10-8　HIKビル203号室<br><br>","[]","[]","http://www.blackrainbow.jp/","jp","Japan","JP"
,"フリップフロップ"," (PS.W98)　ネオアトラス",,"〒162-0041　東京都新宿区早稲田鶴巻町538　平成ビル２Ｆ　　03(5272)0275","[]","[]","http://www.flipflop.co.jp/","jp","Japan","JP"
,"ブルーゲイル"," (PS,PS2,DC)　夏色の砂時計<br> 東京都千代田区外神田4-8-5　クレイン末広ビル6F<br><br> (W98)　Treating2U",,"〒062-0004　北海道札幌市豊平区美園4条7-5-1　スズキビル３Ｆ　　011(815)9821","[]","[]","http://www.phoenix-c.or.jp/bluegale/","jp","Japan","JP"
,"ＰＵＬＬ　ＴＯＰ"," (W98)　とらかぷっ！<br>",,"〒465-0048　愛知県名古屋市名東区藤見が丘6　セントラルスクエア4F　052(779)4688<br><br>","[]","[]","http://www.pulltop.com/","com",,"JP"
,"ブレイク"," (PS)　マリア２　～受胎告知の謎～",,"〒106-0047　東京都港区南麻布3-8-6　ＰＤスペース３８６ビル２Ｆ　　03(5420)9704","[]","[]","http://www.breaks.co.jp/","jp","Japan","JP"
,"フレイム"," (W98)　ルディンガルドの光",,"〒160-0004　東京都新宿区四谷4-25　マンション新宿御苑９０５　　03(3226)6769","[]","[]","http://www.remus.dti.ne.jp/~flame/","jp","Japan","JP"
,"フロア"," (PS2.GBA.Win.ETC)　",,"〒531-0071　大阪市北区中津1丁目2番18号ミノヤビル３Ｆ　　06(6485)0352","[]","[]","http://www.floor.co.jp/","jp","Japan","N/A"
,"プローグ"," (PS2のキャラクターおよびモーションの開発)　",,"〒540-0026　大阪市中央区常盤町2-1-15 大松ビル7F　　06(6943)6280","[]","[]","http://www.proge.co.jp/","jp","Japan","JP"
,"プログレス"," (PS.W98)　クラシックロード",,"〒220-0023　横浜市西区平沼1-7-10　ＹＳＫビル２Ｆ　　045(314)1631","[]","[]","http://plaza3.mbn.or.jp/~progress/","jp","Japan","JP"
,"Ｐｒｏｊｅｃｔ－μ"," (W98)　忘れな草",,"〒542-0081　大阪市中央区南船場2-3-6　　06(6267)1947 　　　","[]","[]","http://www.klein-group.co.jp/mew/","jp","Japan","JP"
,"プロダクションＩ.Ｇ"," (PS)　やるドラシリーズ",,"〒185-0021　東京都国分寺市南町3-22-31　南ビル","[]","[]","http://www.production-ig.co.jp/","jp","Japan","JP"
,"ブロッコリー"," (W98)　でじこのこべや",,"〒177-0033　東京都練馬区高野台2-14-1　　03(5372)6208","[]","[]","http://www.broccoli.co.jp/","jp","Japan","JP"
,"プロデュース"," (PS.N64.AC)　パカパカパッション",,"〒190-0011　東京都立川市高松町3-15-10　オンダビル　　0425(28)5108","[]","[]","http://www.pro-net.co.jp/","jp","Japan","JP"
,"プロファイア"," (PS.DC.W98.AC.ETC)　エクストリーム・パワー",,"〒460-0024　名古屋市中区正木3-13-10　金山グランドハイツ２０３　　052(339)1601","[]","[]","http://www.profire.co.jp/","jp","Japan","JP"
,"フロム・ソフトウェア"," (PS.PS2.DC)　KING'S FIELD",,"〒163-1408　東京都新宿区西新宿3-20-2　東京オペラシティタワー８Ｆ　　03(5353)0361","[]","[]","http://www.fromsoftware.co.jp/","jp","Japan","JP"
,"フロントウイング"," (W98)　カナリア ～この想いを歌に乗せて～",,"〒136-0071　東京都江東区亀戸1-32-6-602","[]","[]","http://www.frontwing.co.jp/","jp","Japan","JP"
,"ｂａｙｅｓ",,,"〒161-0033　東京都新宿区下落合3-12-23　豊ビル3階　03(3565)5255<br><br>","[]","[]","http://www.bayes.jp/","jp","Japan","N/A"
,"ペーパームーン"," (W98)　ＰＡＲＴＳ",,"〒500-8167　岐阜市東金宝町1-17　ムラセビル５Ｆ　　058(265)3704","[]","[]","http://www.pmoon.co.jp/","jp","Japan","N/A"
,"ペガサスジャパン"," (PS.DC)　サイドワインダー",,"〒815-0031　福岡県福岡市南区清水1-24-31　　092(542)2630","[]","[]","http://www.pegasus-japan.co.jp/","jp","Japan","JP"
,"ヘキサ"," (PS.DC.W98.ETC)　デスクトップのメイドさん",,"〒230-0051　神奈川県横浜市鶴見区鶴見中央5-11-2-205　　045(502)5092","[]","[]","http://www.hexasoft.co.jp/","jp","Japan","JP"
,"ベック"," (PS.ETC)　どこでもハムスター",,"〒164-0003　東京都中野区東中野1-11-7　　03(5330)5151","[]","[]","http://www.bec.co.jp/","jp","Japan","N/A"
,"<a href=""http://web.archive.org/web/20070224030349/http://www.headroom.co.jp/"">ヘッドルーム</a>"," (W98)　女の子どうし",,"〒153-0061　東京都目黒区中目黒3-5-8　山源ビル５Ｆ　　03(3794)7041","[]","[]","http://www.headroom.co.jp/","jp","Japan","JP"
,"ペンギンワークス"," (W98)　猟奇の檻 第３章",,"〒107-0062　東京都港区南青山4-26-6　南青山108-301　　03(3797)5040","[]","[]","http://www.penguin-works.co.jp/","jp","Japan","N/A"
,"ボーステック"," (W98.ETC)　銀河英雄伝説",,"〒158-0083　東京都世田谷区奥沢5-1-16　井田ビル２Ｆ　　03(5731)2341","[]","[]","http://www.bothtec.co.jp/","jp","Japan","N/A"
,"ＨＯＰＥＭＯＯＮ",,,"〒564-0051　大阪府吹田市豊津町2-1　第2中田ビル5F　06(6310)8770<br><br>","[]","[]","http://www.hopemoon.com/","com",,"JP"
,"ホクショー"," (W98)　ＧＥ・ＴＥＮⅢ ～全世界大戦異聞～",,"〒920-8711　金沢市示野町イ－６　　076(267)3111","[]","[]","http://www.hokusho.co.jp/","jp","Japan","JP"
,"Ｂｏｔｔｌｅ　Ｃｕｂｅ．４０４"," (W98)　リトルシェイカー　～夏の冒険～<br>",,"〒150-0012　東京都渋谷区広尾1-9-15　広尾宮田アネックスビル2F　03(5447)2524<br><br>","[]","[]","http://www.bottlecube.co.jp/","jp","Japan","JP"
,"ポニーキャニオン"," (PS.GB.W98)　トレインシミュレータ",,"〒105-8487　東京都港区虎ノ門2-5-10　　03(5521)8000","[]","[]","http://www.ponycanyon.co.jp/","jp","Japan","US"
,"ポノス"," (PS)　マービーベイビーストーリー",,"〒530-0044　大阪市北区東天満2-9-1　若杉センタービル１２Ｆ　　06(6242)2677","[]","[]","http://www.ponos.co.jp/","jp","Japan","JP"
,"ＨＯＲＩ"," (ETC)　各種コントローラー",,"〒224-0054　横浜市都筑区佐江戸町640　　045(933)9611","[]","[]","http://www.hori.ne.jp/","jp","Japan","N/A"
,"ポンスビック",,,"〒150-0011　東京都渋谷区東1-12-2下山ビル2Ｅ　03(5766)5756<br><br>","[]","[]","http://www.ponsbic.com/","com",,"JP"
,"ボンバーエクスプレス"," (PS)　どこでもいっしょ",,"〒180-0006　東京都武蔵野市中町1-9-5　第一中央ビル５Ｆ　　0422(36)9330","[]","[]","http://www.bomber.co.jp/","jp","Japan","US"
,"<a href=""http://web.archive.org/web/20070224030349/http://bonbee.product.co.jp/"">Ｂｏｎｂｅｅ！</a>"," (W98)　Ribbon2",,"〒530-0044　大阪市北区東天満2-1-27　東天満パークビル８Ｆ　　06(6355)2001","[]","[]","http://bonbee.product.co.jp/","jp","Japan","JP"
,"マーズ"," <b><font size=""+2""><a name=""m"">マ</a> </font></b> (PS)　リンダキューブアゲイン",,"〒270-2221　千葉県松戸市紙敷690-1　カサベルデＢＩＤＯ　Ｃ－１０３","[]","[]","http://www.linda3.co.jp/","jp","Japan","N/A"
,"マーメイド"," (W98)　IntoYourWorld",,"〒650-0011　神戸市中央区下山手通3-6-6　信華ビル３Ｆ","[]","[]","http://www.sdia.or.jp/~mermaid/","jp","Japan","JP"
,"マイクロキャビン"," (PS.W98)　STREET BOARDERS",,"〒510-0822　三重県四日市市芝田1-11-13　　0593(53)3811","[]","[]","http://www.microcabin.co.jp/","jp","Japan","JP"
,"マイクロソフト"," (W98.ETC)　Age of Empires",,"〒151-8533　東京都渋谷区笹塚1-50-1　笹塚ＮＡビルディング　　03(5454)8000","[]","[]","http://www.microsoft.com/japan/games/","com",,"US"
,"マイクロネット"," (PS.DC.GB.W98.AC)　マリオネットハンドラー",,"〒064-8633　札幌市中央区南10条西15丁目　ビッグビル３Ｆ　　011(561)1370","[]","[]","http://micronetclub.co.jp/","jp","Japan","JP"
,"マイクロビジョン"," (PS.DC.GB.W98)　銀河英雄伝説",,"〒179-0085　東京都練馬区早宮2-17-33　スカイスクレーパー２Ｆ　　03(3932)8455","[]","[]","http://www.microvision.co.jp/","jp","Japan","JP"
,"マイクロマウス"," (W98.ETC)　レインボーシックス",,"〒164-0012　東京都中野区本町2-28-11　不二ハイツ２Ｆ　　03(3376)8061","[]","[]","http://www.micromouse.co.jp/","jp","Japan","N/A"
,"毎日コミュニケーションズ"," (PS.PS2.W98)　スーパー・パドック",,"〒100-0003　東京都千代田区一ツ橋1-1-1　パレスサイドビル　　03(3222)7887","[]","[]","http://www.mycom.co.jp/","jp","Japan","JP"
,"マグノリア"," (W98)　バリュー麻雀２<br>",,"〒150-0001　東京都渋谷区神宮前1-14-32-404　0584(83)0145<br><br>","[]","[]","http://www.magnolia.co.jp/","jp","Japan","JP"
,"<a href=""http://web.archive.org/web/20070224030349/http://www.masys.co.jp/"">マシス</a>"," (W98)　メイドねこさんはいかがですか？",,"〒171-0022　東京都豊島区南池袋3-18-36　富美栄ビル７Ｆ　　03(5985)5993","[]","[]","http://www.masys.co.jp/","jp","Japan","JP"
,"マックザウルス"," (ETC)　ウルトラマンスクリーンセーバー",,"〒162-0065　東京都新宿区住吉町8-28　Ｂ－ＳＴＥＰ２Ｆ　　03(5269)2212","[]","[]","http://www.macsaurus.com/","com",,"N/A"
,"マックスＱ"," (W98)　こすぷれアイドルはじめました♪",,"〒104-8691　東京都中央区京橋郵便局私書箱１０３号　","[]","[]","http://www.zephyr.dti.ne.jp/~max-q/","jp","Japan","JP"
,"マックスファイブ"," (PS)　ＨＯＳＨＩＧＡＭＩ<br>",,"〒861-1102 熊本県 菊池郡 西合志町 須屋 2190-1　　096-242-6284","[]","[]","http://www.hoshigami.net/","net",,"JP"
,"マップジャパン"," (PS.W98)　ヒロインドリーム",,"〒105-0014　東京都港区芝2-13-4　ＪＢＰ芝ビル１３Ｆ　　03(5476)2601","[]","[]","http://www3.tokyoweb.or.jp/mjm/mapjapan/","jp","Japan","JP"
,"マトリックス"," (PS.PS2.モバイル)　ドラゴンクエストＶ（PS2）",,"<br>〒160-0021　東京都新宿区歌舞伎町2-44-1　ハイジア13F　　03(5292)7963","[]","[]","http://www.matrixsoft.co.jp/","jp","Japan","JP"
,"魔法"," (PS.PS2.GB.W98)　甲子園",,"〒651-0058　神戸市中央区葺合町馬止1-10　マジカルビル　　078(261)2790","[]","[]","http://www.mahou.co.jp/","jp","Japan","JP"
,"マリオネット"," (W98)　静寂の風 (PS.DC)　インペリアルの鷹　",,"〒130-0022　東京都墨田区江東橋2-2-3　倉持ビル２ｎｄ　　03(3635)7951","[]","[]","http://www.marionet.co.jp/","jp","Japan","JP"
,"ＭＡＲＩＧＯＬＤ"," (W98)　<br>",,"〒143-0023　東京都大田区山王2-2-7　第11東都ビル3Ｆ<br><br>","[]","[]","http://www.marigold.co.jp/","jp","Japan","JP"
,"マルチメディア インテリジェンス トランスファー"," (PS.PS2.DC.GB)　ぐるぐるガラクターズ",,"〒160-0023　東京都新宿区西新宿8-18-8　ＭＫビル２Ｆ　　03(5331)3318","[]","[]","http://www.mitjapan.com/","com",,"JP"
,"三重電子計算センター"," (W98)　鉄道系シミュレーション",,"〒514-0003　三重県津市桜橋2-177-3　　059(225)1111","[]","[]","http://www.mieden.co.jp/","jp","Japan","JP"
,"ｍｉｘ　ｃｏｒｅ",,,"〒530-0041　大阪府北区天神橋1-15-7　クリスタルビル2F　06(4800)3027<br><br>","[]","[]","http://www.mix-core.com/","com",,"N/A"
,"ｍｉｎｏｒｉ"," (W98)　Ｗｉｎｄ<br>",,"〒150-0002　東京都渋谷区渋谷1-7-8-2F<br><br>","[]","[]","http://www.minori.ph/","ph","Philippines","JP"
,"美遊"," (W98)　リフレイン・ドリーム",,"〒180-0004　東京都武蔵野市吉祥寺本町3-21-12　光ビル１Ｂ　　0422(56)7081","[]","[]","http://www.mu-game.co.jp/","jp","Japan","N/A"
,"ミリアルディー"," (W98)　電脳迷宮幻想冒険遊戯　",,"〒125-0052　東京都葛飾区柴又3-14-2　イマージ３０２号　　03(5699)2456","[]","[]","http://www.soundeye.gr.jp/ma-game/","jp","Japan","N/A"
,"ミンク"," (W98)　ぺろぺろｃａｎｄｙ",,"〒180-0004　東京都武蔵野市吉祥寺本町3-21-12　光ビル１Ｆ　　0422(56)7239","[]","[]","http://www.mink.co.jp/","jp","Japan","JP"
,"ミント"," <br>(PS.W98)　ＴＨＥダンジョンＲＰＧ<br>",,"〒206-0011　東京都多摩市関戸4-27-1　　042(355)0321","[]","[]","http://www.mint.ac/","ac","Ascension Island","US"
,"Ｍａｙ－Ｂｅ　ＳＯＦＴ"," <br><br> (W98)　Ｃａｇｅ～囚われの記録～<br>",,"〒001-0017　北海道札幌市北区北17条西4丁目21　藤井ビル北17条Ⅱ2F<br><br>","[]","[]","http://www.teck.jp/maybe/","jp","Japan","JP"
,"ｍａｐｌｅ"," (W98)　高級娼婦　～コルティジャーナ～<br>",,"〒166-0003　東京都杉並区高円寺南1-17-8<br><br>","[]","[]","http://www.maple-hp.com/","com",,"N/A"
,"メカニック・アームズ"," (PS.PS2.DC.W98.ETC)　そろばんぐ",,"〒112-0002　東京都文京区小石川5-10-4　ヒルトップ小石川４０３　　03(3812)3684","[]","[]","http://www.lares.dti.ne.jp/~marms/","jp","Japan","JP"
,"ｍｅｇａｍｉ"," (W98)　ゆめぐみ<br>",,"〒530-0047　大阪府大阪市北区西天満6-5-17　デジタルエイトビル5F　06(6367)0099<br><br>","[]","[]","http://www.megami.co.jp/","jp","Japan","JP"
,"ＭＥＳＡ"," (DC.W98)　吉亜の丘で寝ころんで・・・",,"〒556-0022　大阪市浪速区桜川3-5-1　脇田ビル２Ｆ","[]","[]","http://www.dennoclub.com/","com",,"N/A"
,"メディアエンターテイメント"," (PS.DC.N64.W98.ETC)　ディスクワールド",,"〒142-0041　東京都品川区戸越5-4-3　ＤＮ五反田南ビル４Ｆ　　03(3788)6150","[]","[]","http://www.media-e.co.jp/","jp","Japan","N/A"
,"メディア・ビジョン"," (PS.PS2)　ワイルドアームズ",,"〒164-0011　東京都中野区中央1-38-1　住友中野坂上ビル８Ｆ　　03(3227)7056","[]","[]","http://www.media-vision.co.jp/","jp","Japan","JP"
,"メディアファクトリー"," (PS,PS2,N64,DC)　ドリコレ　カルドセプト　セカンド<br>",,"〒104-0061　東京都中央区銀座8丁目4番17号<br><br>","[]","[]","http://www.mediafactory.co.jp/","jp","Japan","JP"
,"メディアボックス"," (W98)　ＳＴＡＲＴ",,"〒120-0005　東京都足立区綾瀬3-6-6","[]","[]","http://www.bellda.co.jp/","jp","Japan","N/A"
,"メディアミューズ"," (PS.DC.W98.ETC)　無人島物語",,"〒142-0041　東京都品川区戸越1-6-7　ＫＳＳスタジオビル６Ｆ　　03(3782)1440","[]","[]","http://www.mediamuse.co.jp/","jp","Japan","N/A"
,"メディアリング"," (PS.ETC)　タクティカル・ファイター",,"〒107-0052　東京都港区赤坂8-5-32　赤坂山勝ビル２Ｆ　　03(5474)1650","[]","[]","http://www.mrc.mpi-mrc.co.jp/","jp","Japan","N/A"
,"メディアワークス"," (PS.PS2.DC)　悠久幻想曲",,"〒101-8305　東京都千代田区神田駿河台1-8 東京ＹＷＣＡ会館　　03(5281)5201","[]","[]","http://www.mediaworks.co.jp/","jp","Japan","JP"
,"萌。"," (W98)　いもうとブルマ<br>",,"〒130-0021　東京都墨田区緑1-28-4　ニュー両国ハイツ201<br><br>","[]","[]","http://moe.product.co.jp/","jp","Japan","N/A"
,"モード"," (W98.ETC)　PowerTone",,"〒271-0077　千葉県松戸市根本122-1　オークビルＢ１　　047(360)3224","[]","[]","http://www.mode.co.jp/","jp","Japan","JP"
,"ＭＯＳＳ"," (PS.AC)　ダービークイズ・マイドリームホース",,"〒110-0014　東京都台東区北上野1-8-3　三木ビル４Ｆ　　03(3843)1310","[]","[]","http://www.mossjp.co.jp/","jp","Japan","JP"
,"モノリスソフト"," (PS2)　",,"〒146-0093　東京都大田区矢口2-1-21","[]","[]","http://www.monolithsoft.co.jp/","jp","Japan","JP"
,"モバイル２１"," (GB.ETC)　ドルフィン・ゲームボーイアドバンス用ソフト",,"〒111-0053　東京都台東区浅草橋5-21-4　　03(3863)4071","[]","[]","http://www.mobile21.co.jp/","jp","Japan","N/A"
,"やのまん"," <b><font size=""+2""><a name=""y"">ヤ</a> </font></b> (PS)　フェーダ２",,"〒130-0004　東京都墨田区本所4-19-3　アサイビル３Ｆ　　03(3625)1161","[]","[]","http://www.yanoman.co.jp/","jp","Japan","JP"
,"山栄"," (W98)　ダイナスティア<br>",,"〒162-0843　東京都新宿区市谷田町1-1-3<br><br>","[]","[]","http://www.s-garden.com/","com",,"JP"
